"PathSelectionPolicy","Cluster","LUN","NameHBA","Host","Status","Path","NAA"
"RoundRobin","TQCLWEB04","0","vmhba3","tqesxsenh047.senha.sat.mx",,,"naa.600a098038304554372b4c6270343942"
"RoundRobin","TQCLWEB04","1","vmhba6","tqesxsenh047.senha.sat.mx",,,"naa.60000970000192605225533037443538"
"RoundRobin","TQCLWEB04","2","vmhba6","tqesxsenh047.senha.sat.mx",,,"naa.60000970000195702494533032464543"
"RoundRobin","TQCLWEB04","14","vmhba6","tqesxsenh047.senha.sat.mx",,,"naa.60000970000195702494533033303130"
"RoundRobin","TQCLWEB04","15","vmhba6","tqesxsenh047.senha.sat.mx",,,"naa.60000970000195702494533033303131"
"RoundRobin","TQCLWEB04","16","vmhba6","tqesxsenh047.senha.sat.mx",,,"naa.60000970000195702494533033304141"
"RoundRobin","TQCLWEB04","17","vmhba6","tqesxsenh047.senha.sat.mx",,,"naa.60000970000195702494533033304146"
"RoundRobin","TQCLWEB04","3","vmhba6","tqesxsenh047.senha.sat.mx",,,"naa.60000970000195702494533032464631"
"RoundRobin","TQCLWEB04","4","vmhba6","tqesxsenh047.senha.sat.mx",,,"naa.60000970000195702494533032464636"
"RoundRobin","TQCLWEB04","18","vmhba6","tqesxsenh047.senha.sat.mx",,,"naa.60000970000195702494533032443242"
"RoundRobin","TQCLWEB04","1","vmhba6","tqesxsenh047.senha.sat.mx",,,"naa.60000970000197200952533030313233"
"RoundRobin","TQCLWEB04","2","vmhba6","tqesxsenh047.senha.sat.mx",,,"naa.60000970000197200952533030313234"
"RoundRobin","TQCLWEB04","3","vmhba6","tqesxsenh047.senha.sat.mx",,,"naa.60000970000197200952533030313235"
"RoundRobin","TQCLWEB04","5","vmhba6","tqesxsenh047.senha.sat.mx",,,"naa.60000970000195702494533032464642"
"RoundRobin","TQCLWEB04","6","vmhba6","tqesxsenh047.senha.sat.mx",,,"naa.60000970000195702494533033303030"
"RoundRobin","TQCLWEB04","7","vmhba6","tqesxsenh047.senha.sat.mx",,,"naa.60000970000195702494533033303035"
"RoundRobin","TQCLWEB04","0","vmhba6","tqesxsenh047.senha.sat.mx",,,"naa.60000970000192605225533036363734"
"RoundRobin","TQCLWEB04","4","vmhba6","tqesxsenh047.senha.sat.mx",,,"naa.60000970000197200952533030364144"
"RoundRobin","TQCLWEB04","5","vmhba6","tqesxsenh047.senha.sat.mx",,,"naa.60000970000197200952533030364145"
"RoundRobin","TQCLWEB04","6","vmhba6","tqesxsenh047.senha.sat.mx",,,"naa.60000970000197200952533030364146"
"RoundRobin","TQCLWEB04","0","vmhba6","tqesxsenh047.senha.sat.mx",,,"naa.60000970000195702494533032464532"
"RoundRobin","TQCLWEB04","10","vmhba6","tqesxsenh047.senha.sat.mx",,,"naa.60000970000192605225533042384243"
"RoundRobin","TQCLWEB04","1","vmhba6","tqesxsenh047.senha.sat.mx",,,"naa.60000970000195702494533032464537"
"RoundRobin","TQCLWEB04","8","vmhba6","tqesxsenh047.senha.sat.mx",,,"naa.60000970000195702494533033303041"
"RoundRobin","TQCLWEB04","9","vmhba6","tqesxsenh047.senha.sat.mx",,,"naa.60000970000195702494533033303042"
"RoundRobin","TQCLWEB04","10","vmhba6","tqesxsenh047.senha.sat.mx",,,"naa.60000970000195702494533033303043"
"RoundRobin","TQCLWEB04","11","vmhba6","tqesxsenh047.senha.sat.mx",,,"naa.60000970000195702494533033303044"
"RoundRobin","TQCLWEB04","12","vmhba6","tqesxsenh047.senha.sat.mx",,,"naa.60000970000195702494533033303045"
"RoundRobin","TQCLWEB04","13","vmhba6","tqesxsenh047.senha.sat.mx",,,"naa.60000970000195702494533033303046"
"RoundRobin","TQCLWEB04","7","vmhba6","tqesxsenh047.senha.sat.mx",,,"naa.60000970000197200952533030364230"
"RoundRobin","TQCLWEB04","8","vmhba6","tqesxsenh047.senha.sat.mx",,,"naa.60000970000197200952533030364234"
"RoundRobin","TQCLWEB04","0","vmhba3","tqesxsenh048.senha.sat.mx",,,"naa.600a098038304554372b4c6270343943"
"RoundRobin","TQCLWEB04","1","vmhba6","tqesxsenh048.senha.sat.mx",,,"naa.60000970000192605225533037443538"
"RoundRobin","TQCLWEB04","2","vmhba6","tqesxsenh048.senha.sat.mx",,,"naa.60000970000195702494533032464543"
"RoundRobin","TQCLWEB04","14","vmhba6","tqesxsenh048.senha.sat.mx",,,"naa.60000970000195702494533033303130"
"RoundRobin","TQCLWEB04","15","vmhba6","tqesxsenh048.senha.sat.mx",,,"naa.60000970000195702494533033303131"
"RoundRobin","TQCLWEB04","16","vmhba6","tqesxsenh048.senha.sat.mx",,,"naa.60000970000195702494533033304141"
"RoundRobin","TQCLWEB04","17","vmhba6","tqesxsenh048.senha.sat.mx",,,"naa.60000970000195702494533033304146"
"RoundRobin","TQCLWEB04","3","vmhba6","tqesxsenh048.senha.sat.mx",,,"naa.60000970000195702494533032464631"
"RoundRobin","TQCLWEB04","4","vmhba6","tqesxsenh048.senha.sat.mx",,,"naa.60000970000195702494533032464636"
"RoundRobin","TQCLWEB04","18","vmhba6","tqesxsenh048.senha.sat.mx",,,"naa.60000970000195702494533032443242"
"RoundRobin","TQCLWEB04","1","vmhba6","tqesxsenh048.senha.sat.mx",,,"naa.60000970000197200952533030313233"
"RoundRobin","TQCLWEB04","2","vmhba6","tqesxsenh048.senha.sat.mx",,,"naa.60000970000197200952533030313234"
"RoundRobin","TQCLWEB04","3","vmhba6","tqesxsenh048.senha.sat.mx",,,"naa.60000970000197200952533030313235"
"RoundRobin","TQCLWEB04","5","vmhba6","tqesxsenh048.senha.sat.mx",,,"naa.60000970000195702494533032464642"
"RoundRobin","TQCLWEB04","6","vmhba6","tqesxsenh048.senha.sat.mx",,,"naa.60000970000195702494533033303030"
"RoundRobin","TQCLWEB04","7","vmhba6","tqesxsenh048.senha.sat.mx",,,"naa.60000970000195702494533033303035"
"RoundRobin","TQCLWEB04","0","vmhba6","tqesxsenh048.senha.sat.mx",,,"naa.60000970000192605225533036363734"
"RoundRobin","TQCLWEB04","4","vmhba6","tqesxsenh048.senha.sat.mx",,,"naa.60000970000197200952533030364144"
"RoundRobin","TQCLWEB04","5","vmhba6","tqesxsenh048.senha.sat.mx",,,"naa.60000970000197200952533030364145"
"RoundRobin","TQCLWEB04","6","vmhba6","tqesxsenh048.senha.sat.mx",,,"naa.60000970000197200952533030364146"
"RoundRobin","TQCLWEB04","0","vmhba6","tqesxsenh048.senha.sat.mx",,,"naa.60000970000195702494533032464532"
"RoundRobin","TQCLWEB04","10","vmhba6","tqesxsenh048.senha.sat.mx",,,"naa.60000970000192605225533042384243"
"RoundRobin","TQCLWEB04","1","vmhba6","tqesxsenh048.senha.sat.mx",,,"naa.60000970000195702494533032464537"
"RoundRobin","TQCLWEB04","8","vmhba6","tqesxsenh048.senha.sat.mx",,,"naa.60000970000195702494533033303041"
"RoundRobin","TQCLWEB04","9","vmhba6","tqesxsenh048.senha.sat.mx",,,"naa.60000970000195702494533033303042"
"RoundRobin","TQCLWEB04","10","vmhba6","tqesxsenh048.senha.sat.mx",,,"naa.60000970000195702494533033303043"
"RoundRobin","TQCLWEB04","11","vmhba6","tqesxsenh048.senha.sat.mx",,,"naa.60000970000195702494533033303044"
"RoundRobin","TQCLWEB04","12","vmhba6","tqesxsenh048.senha.sat.mx",,,"naa.60000970000195702494533033303045"
"RoundRobin","TQCLWEB04","13","vmhba6","tqesxsenh048.senha.sat.mx",,,"naa.60000970000195702494533033303046"
"RoundRobin","TQCLWEB04","7","vmhba6","tqesxsenh048.senha.sat.mx",,,"naa.60000970000197200952533030364230"
"RoundRobin","TQCLWEB04","8","vmhba6","tqesxsenh048.senha.sat.mx",,,"naa.60000970000197200952533030364234"
"RoundRobin","TQCLWEB04","1","vmhba3","tqesxsenh062.senha.sat.mx",,,"naa.60000970000192605225533037443538"
"RoundRobin","TQCLWEB04","2","vmhba3","tqesxsenh062.senha.sat.mx",,,"naa.60000970000195702494533032464543"
"RoundRobin","TQCLWEB04","14","vmhba3","tqesxsenh062.senha.sat.mx",,,"naa.60000970000195702494533033303130"
"RoundRobin","TQCLWEB04","15","vmhba3","tqesxsenh062.senha.sat.mx",,,"naa.60000970000195702494533033303131"
"RoundRobin","TQCLWEB04","16","vmhba3","tqesxsenh062.senha.sat.mx",,,"naa.60000970000195702494533033304141"
"RoundRobin","TQCLWEB04","17","vmhba3","tqesxsenh062.senha.sat.mx",,,"naa.60000970000195702494533033304146"
"RoundRobin","TQCLWEB04","3","vmhba3","tqesxsenh062.senha.sat.mx",,,"naa.60000970000195702494533032464631"
"RoundRobin","TQCLWEB04","4","vmhba3","tqesxsenh062.senha.sat.mx",,,"naa.60000970000195702494533032464636"
"RoundRobin","TQCLWEB04","18","vmhba3","tqesxsenh062.senha.sat.mx",,,"naa.60000970000195702494533032443242"
"RoundRobin","TQCLWEB04","1","vmhba3","tqesxsenh062.senha.sat.mx",,,"naa.60000970000197200952533030313233"
"RoundRobin","TQCLWEB04","2","vmhba3","tqesxsenh062.senha.sat.mx",,,"naa.60000970000197200952533030313234"
"RoundRobin","TQCLWEB04","3","vmhba3","tqesxsenh062.senha.sat.mx",,,"naa.60000970000197200952533030313235"
"RoundRobin","TQCLWEB04","5","vmhba3","tqesxsenh062.senha.sat.mx",,,"naa.60000970000195702494533032464642"
"RoundRobin","TQCLWEB04","6","vmhba3","tqesxsenh062.senha.sat.mx",,,"naa.60000970000195702494533033303030"
"RoundRobin","TQCLWEB04","7","vmhba3","tqesxsenh062.senha.sat.mx",,,"naa.60000970000195702494533033303035"
"RoundRobin","TQCLWEB04","0","vmhba3","tqesxsenh062.senha.sat.mx",,,"naa.60000970000192605225533036363734"
"RoundRobin","TQCLWEB04","4","vmhba3","tqesxsenh062.senha.sat.mx",,,"naa.60000970000197200952533030364144"
"RoundRobin","TQCLWEB04","5","vmhba3","tqesxsenh062.senha.sat.mx",,,"naa.60000970000197200952533030364145"
"RoundRobin","TQCLWEB04","6","vmhba3","tqesxsenh062.senha.sat.mx",,,"naa.60000970000197200952533030364146"
"RoundRobin","TQCLWEB04","0","vmhba3","tqesxsenh062.senha.sat.mx",,,"naa.60000970000195702494533032464532"
"RoundRobin","TQCLWEB04","10","vmhba3","tqesxsenh062.senha.sat.mx",,,"naa.60000970000192605225533042384243"
"RoundRobin","TQCLWEB04","1","vmhba3","tqesxsenh062.senha.sat.mx",,,"naa.60000970000195702494533032464537"
"RoundRobin","TQCLWEB04","8","vmhba3","tqesxsenh062.senha.sat.mx",,,"naa.60000970000195702494533033303041"
"RoundRobin","TQCLWEB04","9","vmhba3","tqesxsenh062.senha.sat.mx",,,"naa.60000970000195702494533033303042"
"RoundRobin","TQCLWEB04","10","vmhba3","tqesxsenh062.senha.sat.mx",,,"naa.60000970000195702494533033303043"
"RoundRobin","TQCLWEB04","11","vmhba3","tqesxsenh062.senha.sat.mx",,,"naa.60000970000195702494533033303044"
"RoundRobin","TQCLWEB04","12","vmhba3","tqesxsenh062.senha.sat.mx",,,"naa.60000970000195702494533033303045"
"RoundRobin","TQCLWEB04","13","vmhba3","tqesxsenh062.senha.sat.mx",,,"naa.60000970000195702494533033303046"
"RoundRobin","TQCLWEB04","7","vmhba3","tqesxsenh062.senha.sat.mx",,,"naa.60000970000197200952533030364230"
"RoundRobin","TQCLWEB04","8","vmhba3","tqesxsenh062.senha.sat.mx",,,"naa.60000970000197200952533030364234"
"RoundRobin","TQCLWEB04","1","vmhba6","tqesxsenh062.senha.sat.mx",,,"naa.60000970000192605225533037443538"
"RoundRobin","TQCLWEB04","2","vmhba6","tqesxsenh062.senha.sat.mx",,,"naa.60000970000195702494533032464543"
"RoundRobin","TQCLWEB04","14","vmhba6","tqesxsenh062.senha.sat.mx",,,"naa.60000970000195702494533033303130"
"RoundRobin","TQCLWEB04","15","vmhba6","tqesxsenh062.senha.sat.mx",,,"naa.60000970000195702494533033303131"
"RoundRobin","TQCLWEB04","16","vmhba6","tqesxsenh062.senha.sat.mx",,,"naa.60000970000195702494533033304141"
"RoundRobin","TQCLWEB04","17","vmhba6","tqesxsenh062.senha.sat.mx",,,"naa.60000970000195702494533033304146"
"RoundRobin","TQCLWEB04","3","vmhba6","tqesxsenh062.senha.sat.mx",,,"naa.60000970000195702494533032464631"
"RoundRobin","TQCLWEB04","4","vmhba6","tqesxsenh062.senha.sat.mx",,,"naa.60000970000195702494533032464636"
"RoundRobin","TQCLWEB04","18","vmhba6","tqesxsenh062.senha.sat.mx",,,"naa.60000970000195702494533032443242"
"RoundRobin","TQCLWEB04","1","vmhba6","tqesxsenh062.senha.sat.mx",,,"naa.60000970000197200952533030313233"
"RoundRobin","TQCLWEB04","2","vmhba6","tqesxsenh062.senha.sat.mx",,,"naa.60000970000197200952533030313234"
"RoundRobin","TQCLWEB04","3","vmhba6","tqesxsenh062.senha.sat.mx",,,"naa.60000970000197200952533030313235"
"RoundRobin","TQCLWEB04","5","vmhba6","tqesxsenh062.senha.sat.mx",,,"naa.60000970000195702494533032464642"
"RoundRobin","TQCLWEB04","6","vmhba6","tqesxsenh062.senha.sat.mx",,,"naa.60000970000195702494533033303030"
"RoundRobin","TQCLWEB04","7","vmhba6","tqesxsenh062.senha.sat.mx",,,"naa.60000970000195702494533033303035"
"RoundRobin","TQCLWEB04","0","vmhba6","tqesxsenh062.senha.sat.mx",,,"naa.60000970000192605225533036363734"
"RoundRobin","TQCLWEB04","4","vmhba6","tqesxsenh062.senha.sat.mx",,,"naa.60000970000197200952533030364144"
"RoundRobin","TQCLWEB04","5","vmhba6","tqesxsenh062.senha.sat.mx",,,"naa.60000970000197200952533030364145"
"RoundRobin","TQCLWEB04","6","vmhba6","tqesxsenh062.senha.sat.mx",,,"naa.60000970000197200952533030364146"
"RoundRobin","TQCLWEB04","0","vmhba6","tqesxsenh062.senha.sat.mx",,,"naa.60000970000195702494533032464532"
"RoundRobin","TQCLWEB04","10","vmhba6","tqesxsenh062.senha.sat.mx",,,"naa.60000970000192605225533042384243"
"RoundRobin","TQCLWEB04","1","vmhba6","tqesxsenh062.senha.sat.mx",,,"naa.60000970000195702494533032464537"
"RoundRobin","TQCLWEB04","8","vmhba6","tqesxsenh062.senha.sat.mx",,,"naa.60000970000195702494533033303041"
"RoundRobin","TQCLWEB04","9","vmhba6","tqesxsenh062.senha.sat.mx",,,"naa.60000970000195702494533033303042"
"RoundRobin","TQCLWEB04","10","vmhba6","tqesxsenh062.senha.sat.mx",,,"naa.60000970000195702494533033303043"
"RoundRobin","TQCLWEB04","11","vmhba6","tqesxsenh062.senha.sat.mx",,,"naa.60000970000195702494533033303044"
"RoundRobin","TQCLWEB04","12","vmhba6","tqesxsenh062.senha.sat.mx",,,"naa.60000970000195702494533033303045"
"RoundRobin","TQCLWEB04","13","vmhba6","tqesxsenh062.senha.sat.mx",,,"naa.60000970000195702494533033303046"
"RoundRobin","TQCLWEB04","7","vmhba6","tqesxsenh062.senha.sat.mx",,,"naa.60000970000197200952533030364230"
"RoundRobin","TQCLWEB04","8","vmhba6","tqesxsenh062.senha.sat.mx",,,"naa.60000970000197200952533030364234"
"RoundRobin","TQCLWEB04","1","vmhba3","tqesxsenh061.senha.sat.mx",,,"naa.60000970000192605225533037443538"
"RoundRobin","TQCLWEB04","2","vmhba3","tqesxsenh061.senha.sat.mx",,,"naa.60000970000195702494533032464543"
"RoundRobin","TQCLWEB04","14","vmhba3","tqesxsenh061.senha.sat.mx",,,"naa.60000970000195702494533033303130"
"RoundRobin","TQCLWEB04","15","vmhba3","tqesxsenh061.senha.sat.mx",,,"naa.60000970000195702494533033303131"
"RoundRobin","TQCLWEB04","16","vmhba3","tqesxsenh061.senha.sat.mx",,,"naa.60000970000195702494533033304141"
"RoundRobin","TQCLWEB04","17","vmhba3","tqesxsenh061.senha.sat.mx",,,"naa.60000970000195702494533033304146"
"RoundRobin","TQCLWEB04","3","vmhba3","tqesxsenh061.senha.sat.mx",,,"naa.60000970000195702494533032464631"
"RoundRobin","TQCLWEB04","4","vmhba3","tqesxsenh061.senha.sat.mx",,,"naa.60000970000195702494533032464636"
"RoundRobin","TQCLWEB04","18","vmhba3","tqesxsenh061.senha.sat.mx",,,"naa.60000970000195702494533032443242"
"RoundRobin","TQCLWEB04","1","vmhba3","tqesxsenh061.senha.sat.mx",,,"naa.60000970000197200952533030313233"
"RoundRobin","TQCLWEB04","2","vmhba3","tqesxsenh061.senha.sat.mx",,,"naa.60000970000197200952533030313234"
"RoundRobin","TQCLWEB04","3","vmhba3","tqesxsenh061.senha.sat.mx",,,"naa.60000970000197200952533030313235"
"RoundRobin","TQCLWEB04","5","vmhba3","tqesxsenh061.senha.sat.mx",,,"naa.60000970000195702494533032464642"
"RoundRobin","TQCLWEB04","6","vmhba3","tqesxsenh061.senha.sat.mx",,,"naa.60000970000195702494533033303030"
"RoundRobin","TQCLWEB04","7","vmhba3","tqesxsenh061.senha.sat.mx",,,"naa.60000970000195702494533033303035"
"RoundRobin","TQCLWEB04","0","vmhba3","tqesxsenh061.senha.sat.mx",,,"naa.60000970000192605225533036363734"
"RoundRobin","TQCLWEB04","4","vmhba3","tqesxsenh061.senha.sat.mx",,,"naa.60000970000197200952533030364144"
"RoundRobin","TQCLWEB04","5","vmhba3","tqesxsenh061.senha.sat.mx",,,"naa.60000970000197200952533030364145"
"RoundRobin","TQCLWEB04","6","vmhba3","tqesxsenh061.senha.sat.mx",,,"naa.60000970000197200952533030364146"
"RoundRobin","TQCLWEB04","0","vmhba3","tqesxsenh061.senha.sat.mx",,,"naa.60000970000195702494533032464532"
"RoundRobin","TQCLWEB04","10","vmhba3","tqesxsenh061.senha.sat.mx",,,"naa.60000970000192605225533042384243"
"RoundRobin","TQCLWEB04","1","vmhba3","tqesxsenh061.senha.sat.mx",,,"naa.60000970000195702494533032464537"
"RoundRobin","TQCLWEB04","8","vmhba3","tqesxsenh061.senha.sat.mx",,,"naa.60000970000195702494533033303041"
"RoundRobin","TQCLWEB04","9","vmhba3","tqesxsenh061.senha.sat.mx",,,"naa.60000970000195702494533033303042"
"RoundRobin","TQCLWEB04","10","vmhba3","tqesxsenh061.senha.sat.mx",,,"naa.60000970000195702494533033303043"
"RoundRobin","TQCLWEB04","11","vmhba3","tqesxsenh061.senha.sat.mx",,,"naa.60000970000195702494533033303044"
"RoundRobin","TQCLWEB04","12","vmhba3","tqesxsenh061.senha.sat.mx",,,"naa.60000970000195702494533033303045"
"RoundRobin","TQCLWEB04","13","vmhba3","tqesxsenh061.senha.sat.mx",,,"naa.60000970000195702494533033303046"
"RoundRobin","TQCLWEB04","7","vmhba3","tqesxsenh061.senha.sat.mx",,,"naa.60000970000197200952533030364230"
"RoundRobin","TQCLWEB04","8","vmhba3","tqesxsenh061.senha.sat.mx",,,"naa.60000970000197200952533030364234"
"RoundRobin","TQCLWEB04","1","vmhba6","tqesxsenh061.senha.sat.mx",,,"naa.60000970000192605225533037443538"
"RoundRobin","TQCLWEB04","2","vmhba6","tqesxsenh061.senha.sat.mx",,,"naa.60000970000195702494533032464543"
"RoundRobin","TQCLWEB04","14","vmhba6","tqesxsenh061.senha.sat.mx",,,"naa.60000970000195702494533033303130"
"RoundRobin","TQCLWEB04","15","vmhba6","tqesxsenh061.senha.sat.mx",,,"naa.60000970000195702494533033303131"
"RoundRobin","TQCLWEB04","16","vmhba6","tqesxsenh061.senha.sat.mx",,,"naa.60000970000195702494533033304141"
"RoundRobin","TQCLWEB04","17","vmhba6","tqesxsenh061.senha.sat.mx",,,"naa.60000970000195702494533033304146"
"RoundRobin","TQCLWEB04","3","vmhba6","tqesxsenh061.senha.sat.mx",,,"naa.60000970000195702494533032464631"
"RoundRobin","TQCLWEB04","4","vmhba6","tqesxsenh061.senha.sat.mx",,,"naa.60000970000195702494533032464636"
"RoundRobin","TQCLWEB04","18","vmhba6","tqesxsenh061.senha.sat.mx",,,"naa.60000970000195702494533032443242"
"RoundRobin","TQCLWEB04","1","vmhba6","tqesxsenh061.senha.sat.mx",,,"naa.60000970000197200952533030313233"
"RoundRobin","TQCLWEB04","2","vmhba6","tqesxsenh061.senha.sat.mx",,,"naa.60000970000197200952533030313234"
"RoundRobin","TQCLWEB04","3","vmhba6","tqesxsenh061.senha.sat.mx",,,"naa.60000970000197200952533030313235"
"RoundRobin","TQCLWEB04","5","vmhba6","tqesxsenh061.senha.sat.mx",,,"naa.60000970000195702494533032464642"
"RoundRobin","TQCLWEB04","6","vmhba6","tqesxsenh061.senha.sat.mx",,,"naa.60000970000195702494533033303030"
"RoundRobin","TQCLWEB04","7","vmhba6","tqesxsenh061.senha.sat.mx",,,"naa.60000970000195702494533033303035"
"RoundRobin","TQCLWEB04","0","vmhba6","tqesxsenh061.senha.sat.mx",,,"naa.60000970000192605225533036363734"
"RoundRobin","TQCLWEB04","4","vmhba6","tqesxsenh061.senha.sat.mx",,,"naa.60000970000197200952533030364144"
"RoundRobin","TQCLWEB04","5","vmhba6","tqesxsenh061.senha.sat.mx",,,"naa.60000970000197200952533030364145"
"RoundRobin","TQCLWEB04","6","vmhba6","tqesxsenh061.senha.sat.mx",,,"naa.60000970000197200952533030364146"
"RoundRobin","TQCLWEB04","0","vmhba6","tqesxsenh061.senha.sat.mx",,,"naa.60000970000195702494533032464532"
"RoundRobin","TQCLWEB04","10","vmhba6","tqesxsenh061.senha.sat.mx",,,"naa.60000970000192605225533042384243"
"RoundRobin","TQCLWEB04","1","vmhba6","tqesxsenh061.senha.sat.mx",,,"naa.60000970000195702494533032464537"
"RoundRobin","TQCLWEB04","8","vmhba6","tqesxsenh061.senha.sat.mx",,,"naa.60000970000195702494533033303041"
"RoundRobin","TQCLWEB04","9","vmhba6","tqesxsenh061.senha.sat.mx",,,"naa.60000970000195702494533033303042"
"RoundRobin","TQCLWEB04","10","vmhba6","tqesxsenh061.senha.sat.mx",,,"naa.60000970000195702494533033303043"
"RoundRobin","TQCLWEB04","11","vmhba6","tqesxsenh061.senha.sat.mx",,,"naa.60000970000195702494533033303044"
"RoundRobin","TQCLWEB04","12","vmhba6","tqesxsenh061.senha.sat.mx",,,"naa.60000970000195702494533033303045"
"RoundRobin","TQCLWEB04","13","vmhba6","tqesxsenh061.senha.sat.mx",,,"naa.60000970000195702494533033303046"
"RoundRobin","TQCLWEB04","7","vmhba6","tqesxsenh061.senha.sat.mx",,,"naa.60000970000197200952533030364230"
"RoundRobin","TQCLWEB04","8","vmhba6","tqesxsenh061.senha.sat.mx",,,"naa.60000970000197200952533030364234"
"RoundRobin","TQCLWEB03","2","vmhba3","tqesxsenh021.senha.sat.mx",,,"naa.60000970000192605225533031314333"
"RoundRobin","TQCLWEB03","0","vmhba3","tqesxsenh021.senha.sat.mx",,,"naa.60000970000192605225533030344432"
"RoundRobin","TQCLWEB03","21","vmhba3","tqesxsenh021.senha.sat.mx",,,"naa.60000970000192605225533046343445"
"RoundRobin","TQCLWEB03","20","vmhba3","tqesxsenh021.senha.sat.mx",,,"naa.60000970000192605225533046313345"
"RoundRobin","TQCLWEB03","1","vmhba3","tqesxsenh021.senha.sat.mx",,,"naa.60000970000197200952533030304637"
"RoundRobin","TQCLWEB03","2","vmhba3","tqesxsenh021.senha.sat.mx",,,"naa.60000970000197200952533030304638"
"RoundRobin","TQCLWEB03","3","vmhba3","tqesxsenh021.senha.sat.mx",,,"naa.60000970000197200952533030304639"
"RoundRobin","TQCLWEB03","13","vmhba3","tqesxsenh021.senha.sat.mx",,,"naa.60000970000192605225533043464641"
"RoundRobin","TQCLWEB03","15","vmhba3","tqesxsenh021.senha.sat.mx",,,"naa.60000970000192605225533045393535"
